level,latitude,longitude,gh[gpm],u[m/s],v[m/s],w[m/s]
4,33.21658,-97.28077,392.46843,-11.3811,-1.5254,0.12461
4,33.21651,-97.24866,378.40593,-11.1311,-1.3379,0.0836
4,33.21643,-97.21654,371.40593,-9.7561,-1.5879,-0.00641
4,33.21634,-97.18443,377.74968,-7.4436,-2.3379,-0.0582
4,33.21625,-97.15232,379.49968,-5.7561,-2.9629,0.06445
4,33.21614,-97.1202,367.15593,-6.0686,-3.0254,0.21423
4,33.21603,-97.08809,355.12468,-8.0061,-2.7754,0.27405
4,33.2159,-97.05597,338.99968,-10.1936,-2.6504,0.20307
4,33.21577,-97.02386,340.81218,-11.3811,-2.4004,0.02353
4,33.21562,-96.99175,352.34343,-11.1311,-1.9004,0.01266
4,33.21547,-96.95964,339.96843,-10.1936,-1.8379,0.00176
4,33.21531,-96.92752,343.43718,-9.4436,-2.3379,-0.04997
5,32.76015,-97.63323,600.91757,6.03517,1.89557,0.00809
5,32.76018,-97.60131,577.41757,6.91017,3.83307,-0.28303
5,32.76021,-97.56938,563.26132,5.78517,4.52057,0.3626
5,32.76022,-97.53746,549.69882,1.03517,3.64557,0.59588
5,32.76023,-97.50554,530.88632,-1.02733,1.58307,-0.10284
5,32.76023,-97.47361,506.35507,1.09767,-0.29193,-0.34777
5,32.76021,-97.44169,482.19882,0.03517,1.02057,0.27472
5,32.76019,-97.40976,469.38632,-4.65233,3.52057,0.33775
5,32.76016,-97.37784,468.01132,-6.46483,5.52057,-0.14046
5,32.76012,-97.34591,464.60507,-5.46483,6.77057,-0.17877
5,32.76007,-97.31399,458.29257,-5.65233,7.14557,0.12884
5,32.76001,-97.28206,458.13632,-7.52733,5.70807,0.01903
5,32.75994,-97.25014,472.26132,-8.21483,3.20807,-0.37288
5,32.75987,-97.21821,480.51132,-6.58983,2.89557,-0.39997
5,32.75978,-97.18629,469.29257,-5.71483,4.33307,0.24201
5,32.75968,-97.15437,452.10507,-7.96483,4.70807,0.56642
5,32.75958,-97.12244,470.69882,-11.40233,4.39557,0.52962
5,32.75946,-97.09052,468.57382,-13.65233,4.58307,0.44142
5,32.75934,-97.05859,457.60507,-14.33983,5.45807,0.32238
5,32.75921,-97.02667,444.69882,-14.96483,6.83307,0.28889
5,32.75906,-96.99475,434.66757,-16.21483,8.27057,0.24193
5,32.75891,-96.96282,431.01132,-17.27733,9.14557,0.12371
5,32.75875,-96.9309,429.13632,-17.52733,9.02057,-0.14639
5,32.75858,-96.89897,449.91757,-17.08983,8.08307,-0.26533
5,32.787,-97.63328,607.85507,6.78517,2.95807,-0.47001
5,32.78703,-97.60134,590.51132,7.22267,4.70807,-0.06684
5,32.78705,-97.56941,573.73007,3.91017,4.20807,0.46851
5,32.78707,-97.53747,540.04257,-1.33983,3.14557,0.51567
5,32.78708,-97.50554,503.57382,-2.46483,1.70807,-0.31591
5,32.78707,-97.4736,487.85507,1.53517,1.14557,-0.69395
5,32.78706,-97.44167,480.23007,1.78517,2.64557,0.23326
5,32.78704,-97.40973,490.04257,-3.21483,4.89557,0.41811
5,32.78701,-97.37779,486.29257,-5.58983,6.33307,-0.09934
5,32.78697,-97.34586,465.63632,-5.21483,6.83307,-0.05516
5,32.78692,-97.31392,472.41757,-6.40233,6.77057,0.32977
5,32.78686,-97.28199,458.79257,-8.96483,5.83307,0.32443
5,32.78679,-97.25005,448.85507,-9.27733,4.02057,-0.14336
5,32.78671,-97.21812,449.94882,-7.52733,2.64557,-0.13226
5,32.78663,-97.18618,446.88632,-7.46483,1.89557,0.48923
5,32.78653,-97.15425,438.91757,-10.21483,1.27057,0.72895
5,32.78642,-97.12231,444.23007,-12.83983,1.14557,0.39643
5,32.78631,-97.09037,444.04257,-13.96483,2.02057,0.17607
5,32.78619,-97.05844,448.35507,-13.96483,3.45807,0.09616
5,32.78605,-97.0265,433.48007,-13.77733,4.95807,0.11524
5,32.78591,-96.99457,430.07382,-14.15233,6.58307,0.19765
5,32.78576,-96.96264,429.19882,-15.40233,8.02057,0.35446
5,32.7856,-96.9307,424.76132,-16.77733,8.39557,0.31342
5,32.78543,-96.89877,422.76132,-17.46483,7.64557,0.12645
5,32.81384,-97.63333,592.48007,8.41017,5.45807,-0.41042
5,32.81388,-97.60138,567.41757,6.09767,4.89557,0.32097
5,32.8139,-97.56943,531.54257,1.09767,3.33307,0.58317
5,32.81392,-97.53749,506.94882,-3.40233,2.95807,0.3872
5,32.81392,-97.50554,493.26132,-2.83983,2.89557,-0.59775
5,32.81392,-97.47359,482.19882,2.41017,3.14557,-0.69564
5,32.81391,-97.44165,501.79257,2.84767,3.95807,0.36301
5,32.81389,-97.4097,518.16757,-2.27733,5.70807,0.54358
5,32.81386,-97.37775,494.44882,-5.40233,6.58307,0.17614
5,32.81382,-97.3458,489.23007,-6.15233,6.20807,0.25869
5,32.81377,-97.31386,478.10507,-8.02733,5.08307,0.581
5,32.81371,-97.28191,472.04257,-10.71483,4.02057,0.5624
5,32.81364,-97.24996,461.48007,-11.33983,2.70807,0.1431
5,32.81356,-97.21802,462.04257,-10.15233,1.08307,0.01078
5,32.81348,-97.18607,456.19882,-10.46483,-0.35443,0.31398
5,32.81338,-97.15413,454.29257,-12.40233,-1.04193,0.24244
5,32.81327,-97.12218,455.32382,-13.15233,-0.41693,-0.0747
5,32.81316,-97.09023,445.35507,-12.71483,1.08307,-0.08286
5,32.81303,-97.05829,443.69882,-12.27733,2.64557,-0.00575
5,32.8129,-97.02634,442.57382,-12.21483,3.89557,0.0988
5,32.81276,-96.99439,445.79257,-12.77733,4.95807,0.25575
5,32.81261,-96.96245,443.69882,-14.15233,5.89557,0.3907
5,32.81244,-96.9305,439.16757,-15.90233,6.70807,0.40725
5,32.81227,-96.89856,421.69882,-17.52733,6.64557,0.2859
5,32.84069,-97.63337,557.76132,8.03517,6.20807,0.2982
5,32.84073,-97.60141,536.54257,3.28517,3.58307,0.62671
5,32.84075,-97.56946,531.57382,-1.58983,2.39557,0.49496
5,32.84077,-97.5375,523.79257,-4.27733,3.27057,0.12452
5,32.84077,-97.50554,499.88632,-2.21483,4.39557,-0.61413
5,32.84077,-97.47358,486.73007,2.47267,3.95807,-0.42679
5,32.84076,-97.44163,514.35507,2.59767,3.77057,0.41325
5,32.84074,-97.40967,517.85507,-2.08983,4.77057,0.68459
5,32.84071,-97.37771,511.76132,-5.96483,5.02057,0.49711
5,32.84067,-97.34575,499.66757,-8.08983,3.95807,0.49975
5,32.84062,-97.31379,485.66757,-10.52733,2.33307,0.62097
5,32.84056,-97.28184,476.91757,-12.77733,1.27057,0.48038
5,32.84049,-97.24988,476.60507,-12.96483,0.58307,0.0495
5,32.84041,-97.21792,476.69882,-11.77733,-0.04193,-0.04997
5,32.84032,-97.18596,476.29257,-11.77733,-0.47943,0.03292
5,32.84023,-97.15401,475.60507,-12.52733,-0.22943,-0.13013
5,32.84012,-97.12205,471.29257,-12.21483,0.64557,-0.24585
5,32.84001,-97.09009,471.32382,-11.52733,1.45807,-0.06645
5,32.83988,-97.05813,455.73007,-11.15233,2.14557,0.07688
5,32.83975,-97.02618,452.38632,-11.27733,2.77057,0.14566
5,32.83961,-96.99422,461.69882,-12.08983,3.52057,0.19551
5,32.83946,-96.96226,456.48007,-13.52733,4.27057,0.32779
5,32.83929,-96.93031,443.54257,-15.58983,5.02057,0.46518
5,32.83912,-96.89835,424.91757,-17.90233,5.20807,0.42629
5,32.86754,-97.63342,576.23007,4.41017,4.33307,0.65954
5,32.86758,-97.60145,572.60507,-0.08983,1.95807,0.41039
5,32.8676,-97.56948,549.91757,-2.90233,1.83307,0.25476
5,32.86762,-97.53751,519.54257,-3.71483,3.45807,0.05792
5,32.86763,-97.50554,492.57382,-1.96483,4.58307,-0.24603
5,32.86762,-97.47357,491.23007,1.22267,3.33307,-0.2208
5,32.86761,-97.4416,529.79257,1.53517,2.83307,0.25954
5,32.86759,-97.40964,533.19882,-2.77733,3.33307,0.64455
5,32.86756,-97.37767,523.63632,-7.52733,2.95807,0.5344
5,32.86752,-97.3457,501.10507,-10.40233,1.70807,0.4147
5,32.86747,-97.31373,487.44882,-12.65233,0.58307,0.33432
5,32.86741,-97.28176,485.26132,-13.96483,0.02057,0.0634
5,32.86734,-97.24979,490.60507,-13.21483,0.20807,-0.32135
5,32.86726,-97.21782,495.73007,-11.40233,0.70807,-0.32128
5,32.86718,-97.18585,488.01132,-11.02733,1.39557,-0.13573
5,32.86708,-97.15389,481.32382,-11.65233,2.14557,-0.10518
5,32.86697,-97.12192,473.16757,-11.90233,2.39557,-0.02506
5,32.86686,-97.08995,464.91757,-11.83983,1.95807,-0.02504
5,32.86673,-97.05798,460.38632,-11.40233,1.70807,-0.05806
5,32.8666,-97.02601,464.41757,-11.08983,1.89557,-0.00851
5,32.86646,-96.99404,457.82382,-11.65233,2.39557,0.14577
5,32.86631,-96.96208,441.91757,-13.33983,2.89557,0.35477
5,32.86614,-96.93011,426.82382,-16.02733,3.20807,0.52225
5,32.86597,-96.89814,427.98007,-18.83983,3.33307,0.39091
5,32.8944,-97.63347,559.16757,1.34767,1.95807,0.45408
5,32.89443,-97.60149,553.23007,-0.77733,1.08307,0.13271
5,32.89446,-97.56951,528.23007,-1.96483,1.45807,0.13517
5,32.89447,-97.53752,509.91757,-2.90233,2.83307,0.17117
5,32.89448,-97.50554,492.54257,-2.71483,3.39557,0.01633
5,32.89447,-97.47356,502.54257,-0.33983,2.39557,-0.30133
5,32.89446,-97.44158,520.10507,0.66017,2.70807,0.04118
5,32.89444,-97.4096,540.38632,-3.58983,3.14557,0.57601
5,32.89441,-97.37762,522.23007,-9.08983,2.45807,0.43763
5,32.89437,-97.34564,505.41757,-12.02733,1.33307,0.14646
5,32.89432,-97.31366,500.79257,-13.27733,1.08307,-0.05284
5,32.89426,-97.28168,500.41757,-13.33983,1.39557,-0.34078
5,32.89419,-97.2497,507.66757,-11.65233,2.20807,-0.50686
5,32.89411,-97.21772,500.48007,-9.77733,2.83307,-0.32095
5,32.89403,-97.18574,493.66757,-9.77733,3.39557,-0.01958
5,32.89393,-97.15376,488.13632,-11.40233,3.77057,0.19312
5,32.89383,-97.12179,478.38632,-12.90233,3.39557,0.17084
5,32.89371,-97.08981,468.57382,-13.08983,2.64557,-0.11603
5,32.89359,-97.05783,471.79257,-11.96483,2.02057,-0.21523
5,32.89345,-97.02585,458.26132,-10.96483,1.64557,-0.03053
5,32.89331,-96.99387,445.60507,-11.27733,1.64557,0.13459
5,32.89316,-96.96189,439.26132,-13.21483,1.77057,0.30526
5,32.893,-96.92991,427.38632,-16.15233,1.83307,0.36848
5,32.92125,-97.63351,561.38632,0.22267,0.83307,0.06631
5,32.92128,-97.60152,537.88632,-0.02733,1.08307,-0.07213
5,32.92131,-97.56953,518.57382,-0.71483,1.58307,0.09358
5,32.92133,-97.53754,505.19882,-2.71483,2.33307,0.26213
5,32.92133,-97.50555,494.60507,-3.65233,2.39557,-0.02235
5,32.92133,-97.47356,527.76132,-1.08983,2.20807,-0.54294
5,32.92132,-97.44156,539.16757,0.53517,3.52057,-0.01407
5,32.92129,-97.40957,540.23007,-4.33983,3.83307,0.79224
5,32.92126,-97.37758,524.23007,-10.71483,2.70807,0.47935
5,32.92122,-97.34559,523.60507,-12.83983,1.58307,0.03857
5,32.92117,-97.3136,522.07382,-12.58983,1.83307,0.01638
5,32.92111,-97.28161,517.19882,-11.77733,2.58307,-0.06672
5,32.92105,-97.24962,507.57382,-10.27733,3.14557,-0.01961
5,32.92097,-97.21763,499.51132,-9.33983,3.08307,0.14627
5,32.92088,-97.18564,492.07382,-10.02733,2.95807,0.38667
5,32.92078,-97.15364,480.73007,-12.08983,3.14557,0.46108
5,32.92068,-97.12165,479.94882,-13.71483,3.14557,0.17373
5,32.92056,-97.08966,485.73007,-13.83983,3.08307,-0.05828
5,32.92044,-97.05767,474.16757,-12.83983,2.70807,-0.1272
5,32.92031,-97.02568,459.98007,-11.71483,1.89557,-0.10493
5,32.92016,-96.99369,452.69882,-11.33983,1.39557,0.02454
5,32.92001,-96.9617,441.38632,-12.58983,1.64557,0.17871
5,32.91985,-96.92971,427.38632,-15.08983,2.14557,0.12082
5,32.9481,-97.63356,537.41757,0.97267,1.14557,-0.13851
5,32.94814,-97.60156,517.41757,1.09767,1.64557,-0.06644
5,32.94816,-97.56955,523.07382,-0.33983,2.08307,0.19024
5,32.94818,-97.53755,515.19882,-3.33983,2.27057,0.33978
5,32.94819,-97.50555,496.69882,-4.33983,2.08307,-0.1522
5,32.94818,-97.47355,520.76132,-0.71483,2.39557,-0.69162
5,32.94817,-97.44154,550.01132,0.66017,4.02057,0.24906
5,32.94815,-97.40954,545.32382,-6.02733,3.33307,1.21811
5,32.94812,-97.37754,529.19882,-12.83983,1.95807,0.57189
5,32.94808,-97.34554,526.13632,-13.58983,0.64557,0.03027
5,32.94803,-97.31353,520.23007,-12.21483,0.39557,0.16605
5,32.94797,-97.28153,515.51132,-11.27733,0.83307,0.22686
5,32.9479,-97.24953,512.41757,-10.71483,1.02057,0.29346
5,32.94782,-97.21753,511.63632,-10.52733,0.58307,0.32405
5,32.94774,-97.18553,500.57382,-11.02733,0.39557,0.41511
5,32.94764,-97.15352,492.19882,-12.27733,1.14557,0.40654
5,32.94753,-97.12152,485.07382,-13.21483,2.20807,0.20422
5,32.94742,-97.08952,479.16757,-13.40233,2.83307,0.09086
5,32.94729,-97.05752,469.88632,-13.15233,2.77057,0.06045
5,32.94716,-97.02552,456.38632,-12.40233,2.14557,-0.06914
5,32.94702,-96.99352,449.63632,-11.65233,1.70807,-0.04154
5,32.94686,-96.96151,434.94882,-12.21483,2.14557,0.16202
5,32.9467,-96.92951,428.48007,-14.21483,3.02057,0.12628
5,32.97496,-97.6336,534.98007,1.72267,1.64557,-0.06933
5,32.97499,-97.60159,536.66757,1.53517,2.08307,0.01357
5,32.97502,-97.56958,540.44882,-0.65233,2.27057,0.28464
5,32.97504,-97.53756,519.44882,-4.02733,2.02057,0.39254
5,32.97504,-97.50555,497.98007,-4.52733,1.58307,-0.2297
5,32.97504,-97.47354,517.63632,-0.08983,2.52057,-0.71527
5,32.97503,-97.44152,535.94882,-0.27733,3.08307,0.76057
5,32.975,-97.40951,546.76132,-8.96483,1.27057,1.34478
5,32.97497,-97.3775,526.85507,-14.96483,0.39557,0.40856
5,32.97493,-97.34548,509.29257,-14.40233,-0.66693,-0.07511
5,32.97488,-97.31347,494.38632,-12.46483,-1.41693,-0.00578
5,32.97482,-97.28146,498.07382,-11.58983,-1.47943,0.09658
5,32.97476,-97.24944,501.41757,-11.46483,-1.54193,0.16865
5,32.97468,-97.21743,503.01132,-11.33983,-1.79193,0.12996
5,32.97459,-97.18542,492.13632,-11.02733,-1.60443,0.13531
5,32.97449,-97.1534,479.69882,-11.15233,-0.41693,0.23179
5,32.97439,-97.12139,466.88632,-11.90233,1.20807,0.26728
5,32.97427,-97.08938,458.29257,-12.58983,2.02057,0.21193
5,32.97415,-97.05736,454.94882,-13.02733,2.08307,0.18708
5,32.97402,-97.02535,447.51132,-13.02733,1.77057,0.07411
5,32.97387,-96.99334,442.38632,-12.52733,1.45807,0.05756
5,32.97372,-96.96133,434.38632,-13.02733,1.77057,0.29135
5,32.97356,-96.92931,433.04257,-15.08983,2.52057,0.32163
5,33.00182,-97.63365,554.57382,2.03517,1.89557,-0.01409
5,33.00185,-97.60163,544.85507,1.53517,2.45807,0.00529
5,33.00188,-97.5696,536.51132,-0.71483,2.58307,0.18779
5,33.00189,-97.53758,512.79257,-4.02733,2.27057,0.207
5,33.0019,-97.50555,502.63632,-3.71483,1.70807,-0.54215
5,33.0019,-97.47353,530.01132,-0.27733,2.33307,-0.2569
5,33.00188,-97.4415,550.82382,-3.40233,1.02057,1.13829
5,33.00186,-97.40948,548.60507,-12.08983,-0.72943,1.00583
5,33.00183,-97.37745,532.76132,-16.02733,-0.41693,0.0387
5,33.00179,-97.34543,514.79257,-14.71483,-0.60443,-0.24716
5,33.00174,-97.3134,497.44882,-12.90233,-1.16693,-0.17732
5,33.00168,-97.28138,483.60507,-12.21483,-1.47943,-0.11076
5,33.00161,-97.24936,494.35507,-12.21483,-1.72943,-0.12478
5,33.00153,-97.21733,481.60507,-11.71483,-1.91693,-0.1523
5,33.00145,-97.18531,477.16757,-10.58983,-1.60443,-0.19082
5,33.00135,-97.15328,465.66757,-10.21483,-0.60443,-0.00024
5,33.00125,-97.12126,461.79257,-11.15233,0.77057,0.12933
5,33.00113,-97.08923,474.44882,-12.40233,1.39557,0.11295
5,33.00101,-97.05721,469.35507,-13.40233,1.33307,0.19296
5,33.00087,-97.02519,455.35507,-13.96483,1.08307,0.12384
5,33.00073,-96.99316,449.26132,-14.02733,0.77057,0.09344
5,33.00058,-96.96114,434.04257,-14.71483,0.70807,0.27492
5,33.00041,-96.92912,440.01132,-16.58983,1.08307,0.30547
5,33.02868,-97.6337,556.73007,2.47267,2.64557,-0.136
5,33.02871,-97.60166,530.82382,2.16017,3.70807,-0.13287
5,33.02873,-97.56963,516.44882,0.41017,4.14557,-0.04162
5,33.02875,-97.53759,501.35507,-2.71483,4.08307,0.03559
5,33.02876,-97.50555,517.38632,-3.46483,3.39557,-0.49471
5,33.02875,-97.47352,548.19882,-2.71483,1.70807,0.14085
5,33.02874,-97.44148,557.91757,-7.02733,-0.91693,0.91828
5,33.02872,-97.40945,535.82382,-13.15233,-1.41693,0.44916
5,33.02869,-97.37741,524.35507,-14.96483,0.02057,-0.08904
5,33.02865,-97.34538,509.32382,-14.15233,0.70807,-0.18857
5,33.0286,-97.31334,496.88632,-13.15233,0.64557,-0.191
5,33.02854,-97.2813,484.54257,-12.71483,0.39557,-0.17418
5,33.02847,-97.24927,473.73007,-12.52733,0.20807,-0.23758
5,33.02839,-97.21723,469.54257,-11.58983,-0.04193,-0.3367
5,33.02831,-97.1852,463.04257,-10.15233,-0.10443,-0.32254
5,33.02821,-97.15316,472.63632,-9.71483,0.33307,-0.13525
5,33.0281,-97.12113,482.91757,-10.90233,1.02057,0.06873
5,33.02799,-97.08909,488.38632,-12.52733,1.39557,0.11028
5,33.02786,-97.05706,472.01132,-13.71483,1.33307,0.1378
5,33.02773,-97.02502,460.32382,-14.46483,1.14557,0.03562
5,33.02759,-96.99299,446.76132,-14.90233,0.95807,-0.00024
5,33.02743,-96.96095,435.98007,-15.90233,0.70807,0.06579
5,33.02727,-96.92892,444.13632,-17.58983,0.77057,0.06587
5,33.05553,-97.63374,553.88632,3.78517,4.77057,-0.25754
5,33.05557,-97.6017,533.98007,3.03517,5.64557,-0.0886
5,33.05559,-97.56965,509.63632,1.41017,5.52057,0.09341
5,33.05561,-97.5376,504.10507,-1.71483,5.39557,0.2946
5,33.05562,-97.50556,530.69882,-4.83983,4.77057,0.08267
5,33.05561,-97.47351,566.23007,-6.90233,1.89557,0.11356
5,33.0556,-97.44146,552.26132,-9.83983,-1.04193,0.3301
5,33.05558,-97.40942,543.63632,-12.65233,-0.91693,0.1163
5,33.05555,-97.37737,529.88632,-13.52733,0.45807,0.04412
5,33.05551,-97.34532,517.66757,-13.46483,1.39557,0.06624
5,33.05546,-97.31327,503.91757,-13.33983,1.83307,0.08551
5,33.0554,-97.28123,481.79257,-13.27733,1.89557,0.0743
5,33.05533,-97.24918,480.38632,-13.02733,1.70807,-0.06373
5,33.05525,-97.21713,480.85507,-11.71483,1.14557,-0.15476
5,33.05516,-97.18509,480.13632,-10.02733,0.64557,-0.13257
5,33.05507,-97.15304,493.07382,-9.65233,0.64557,0.04942
5,33.05496,-97.121,491.01132,-11.15233,0.77057,0.22623
5,33.05485,-97.08895,480.85507,-12.90233,1.02057,0.16262
5,33.05472,-97.0569,474.88632,-13.96483,1.33307,0.12678
5,33.05459,-97.02486,463.38632,-14.52733,1.58307,0.0991
5,33.05445,-96.99281,446.23007,-15.02733,1.70807,0.09063
5,33.05429,-96.96076,436.07382,-16.21483,1.70807,0.07128
5,33.05413,-96.92872,449.32382,-18.02733,1.77057,0.02455
5,33.0824,-97.63379,531.16757,4.78517,6.89557,0.03838
5,33.08243,-97.60173,514.66757,2.59767,5.95807,0.22322
5,33.08245,-97.56967,508.85507,0.91017,4.64557,0.29464
5,33.08247,-97.53762,510.38632,-1.77733,4.14557,0.49341
5,33.08248,-97.50556,535.91757,-6.27733,4.20807,0.58625
5,33.08247,-97.4735,572.26132,-10.21483,2.77057,0.10259
5,33.08246,-97.44144,565.51132,-11.83983,0.52057,-0.04753
5,33.08244,-97.40938,553.07382,-12.40233,-0.04193,0.03585
5,33.08241,-97.37733,537.98007,-12.77733,0.33307,0.14681
5,33.08237,-97.34527,518.91757,-13.08983,0.89557,0.22965
5,33.08232,-97.31321,500.10507,-13.65233,1.39557,0.25143
5,33.08226,-97.28115,485.07382,-14.08983,1.58307,0.15721
5,33.08219,-97.24909,496.60507,-13.90233,1.33307,0.00529
5,33.08211,-97.21704,498.07382,-12.27733,0.39557,-0.0749
5,33.08203,-97.18498,497.57382,-9.96483,-0.54193,-0.0555
5,33.08193,-97.15292,498.48007,-9.21483,-0.66693,0.19591
5,33.08182,-97.12086,487.13632,-10.71483,-0.22943,0.30905
5,33.08171,-97.08881,480.41757,-12.65233,0.33307,0.19025
5,33.08158,-97.05675,469.44882,-13.77733,0.77057,0.18189
5,33.08145,-97.02469,457.41757,-14.46483,1.08307,0.22587
5,33.08131,-96.99263,449.63632,-15.15233,1.33307,0.21189
5,33.08115,-96.96058,448.54257,-16.46483,1.70807,0.17604
5,33.08099,-96.92852,453.51132,-18.21483,2.14557,0.15961
5,33.10926,-97.63384,504.29257,2.91017,6.83307,0.52056
5,33.10929,-97.60177,512.79257,0.28517,4.14557,0.36196
5,33.10932,-97.5697,523.01132,-0.27733,2.33307,0.14901
5,33.10933,-97.53763,533.91757,-1.58983,1.95807,0.3399
5,33.10934,-97.50556,559.38632,-6.08983,2.77057,0.72382
5,33.10934,-97.47349,573.91757,-11.15233,3.08307,0.40014
5,33.10932,-97.44142,561.10507,-13.08983,2.14557,-0.05305
5,33.1093,-97.40935,549.51132,-13.02733,0.77057,0.01641
5,33.10927,-97.37728,528.01132,-12.90233,0.20807,0.11615
5,33.10923,-97.34521,507.94882,-13.08983,0.20807,0.17957
5,33.10918,-97.31314,490.29257,-13.77733,0.58307,0.21521
5,33.10912,-97.28108,490.63632,-14.65233,0.83307,0.07714
5,33.10905,-97.24901,511.48007,-14.58983,0.52057,-0.11113
5,33.10897,-97.21694,513.85507,-12.77733,-0.60443,-0.21089
5,33.10889,-97.18487,503.19882,-9.77733,-1.79193,-0.21319
5,33.10879,-97.1528,488.10507,-8.08983,-1.85443,0.13222
5,33.10868,-97.12073,477.79257,-9.33983,-1.04193,0.37764
5,33.10857,-97.08866,460.44882,-11.90233,-0.29193,0.33863
5,33.10844,-97.05659,460.73007,-13.90233,-0.04193,0.16799
5,33.10831,-97.02453,458.88632,-14.71483,-0.04193,0.2066
5,33.10817,-96.99246,448.85507,-15.27733,0.02057,0.24221
5,33.10801,-96.96039,448.66757,-16.21483,0.45807,0.19537
5,33.10785,-96.92832,454.44882,-17.90233,1.45807,0.20919
5,33.13612,-97.63388,520.82382,-0.96483,5.70807,0.5701
5,33.13615,-97.6018,532.32382,-2.46483,2.77057,-0.03915
5,33.13618,-97.56972,537.10507,-0.83983,0.83307,-0.18583
5,33.13619,-97.53764,561.54257,-0.58983,0.83307,0.12727
5,33.1362,-97.50556,573.04257,-4.65233,2.02057,0.65236
5,33.1362,-97.47348,561.69882,-10.52733,2.95807,0.59665
5,33.13619,-97.4414,538.66757,-13.65233,2.83307,0.14392
5,33.13616,-97.40932,527.44882,-13.96483,1.39557,-0.05841
5,33.13613,-97.37724,525.69882,-13.58983,0.45807,-0.06395
5,33.13609,-97.34516,504.29257,-13.33983,0.27057,0.03569
5,33.13604,-97.31308,500.60507,-13.77733,0.52057,0.06332
5,33.13598,-97.281,499.38632,-14.52733,0.83307,0.00252
5,33.13591,-97.24892,513.79257,-14.58983,0.77057,-0.16921
5,33.13584,-97.21684,510.41757,-12.77733,-0.10443,-0.34636
5,33.13575,-97.18476,492.32382,-9.27733,-1.16693,-0.53578
5,33.13565,-97.15268,484.01132,-7.08983,-1.47943,-0.09398
5,33.13555,-97.1206,467.76132,-8.46483,-1.04193,0.28344
5,33.13543,-97.08852,475.35507,-11.58983,-0.54193,0.1929
5,33.13531,-97.05644,473.35507,-13.90233,-0.41693,0.16542
5,33.13517,-97.02436,454.60507,-15.08983,-0.60443,0.11829
5,33.13503,-96.99228,455.79257,-15.40233,-0.85443,0.0356
5,33.13488,-96.9602,450.82382,-15.71483,-0.60443,0.14305
5,33.13471,-96.92812,457.41757,-17.08983,0.58307,0.2038
5,33.16298,-97.63393,533.41757,-4.21483,5.08307,0.3745
5,33.16302,-97.60184,546.44882,-4.58983,3.27057,-0.29835
5,33.16304,-97.56975,553.76132,-1.33983,0.64557,-0.37246
5,33.16306,-97.53766,577.98007,0.66017,0.58307,-0.03078
5,33.16306,-97.50556,562.63632,-2.83983,2.27057,0.62061
5,33.16306,-97.47347,547.38632,-9.96483,3.14557,0.7145
5,33.16305,-97.44138,546.66757,-14.46483,2.89557,0.18286
5,33.16303,-97.40929,542.85507,-14.96483,1.58307,-0.03354
5,33.163,-97.3772,520.07382,-14.02733,0.70807,-0.03345
5,33.16296,-97.34511,504.48007,-13.40233,0.52057,-0.03892
5,33.16291,-97.31301,514.26132,-13.58983,0.89557,-0.00025
5,33.16285,-97.28092,509.48007,-14.02733,1.20807,0.00805
5,33.16278,-97.24883,515.88632,-13.83983,1.45807,-0.09987
5,33.1627,-97.21674,495.98007,-12.02733,1.14557,-0.30672
5,33.16261,-97.18465,485.54257,-8.65233,0.52057,-0.51538
5,33.16252,-97.15256,473.98007,-6.65233,-0.22943,-0.13779
5,33.16241,-97.12047,484.32382,-7.83983,-0.47943,0.15132
5,33.16229,-97.08838,481.91757,-10.46483,-0.10443,0.16512
5,33.16217,-97.05628,468.57382,-12.77733,-0.04193,0.20924
5,33.16204,-97.02419,452.66757,-14.58983,-0.16693,0.01628
5,33.16189,-96.9921,465.04257,-15.15233,-0.41693,-0.19061
5,33.16174,-96.96001,455.23007,-14.83983,-0.54193,-0.0278
5,33.16158,-96.92792,458.73007,-15.58983,0.08307,0.17894
5,33.18985,-97.63398,546.01132,-6.33983,4.58307,0.38032
5,33.18988,-97.60187,560.66757,-6.77733,3.83307,-0.19281
5,33.18991,-97.56977,582.38632,-2.46483,1.02057,-0.62845
5,33.18992,-97.53767,583.38632,1.91017,0.45807,-0.25572
5,33.18993,-97.50557,570.79257,-1.02733,2.64557,0.72355
5,33.18993,-97.47346,569.94882,-9.83983,3.20807,0.98889
5,33.18991,-97.44136,555.91757,-15.40233,2.39557,0.35528
5,33.18989,-97.40926,536.51132,-15.77733,1.14557,0.07184
5,33.18986,-97.37715,513.35507,-14.46483,0.33307,-0.05832
5,33.18982,-97.34505,525.35507,-13.46483,0.27057,-0.04731
5,33.18977,-97.31295,525.54257,-13.27733,0.70807,0.10775
5,33.18971,-97.28085,513.60507,-13.40233,1.08307,0.13528
5,33.18964,-97.24874,500.66757,-12.90233,1.33307,0.04396
5,33.18957,-97.21664,485.69882,-11.15233,1.20807,-0.094
5,33.18948,-97.18454,479.76132,-8.58983,0.64557,-0.17647
5,33.18938,-97.15244,492.48007,-7.02733,-0.35443,0.00803
5,33.18927,-97.12033,491.44882,-7.71483,-0.72943,0.25911
5,33.18916,-97.08823,475.63632,-9.65233,-0.41693,0.37182
5,33.18903,-97.05613,461.41757,-11.83983,-0.16693,0.36866
5,33.1889,-97.02403,454.38632,-13.71483,0.08307,0.08785
