latitude,longitude,gh[gpm]_lev1,gh[gpm]_lev2,gh[gpm]_lev3,gh[gpm]_lev4,gh[gpm]_lev5,gh[gpm]_lev6,gh[gpm]_lev7,gh[gpm]_lev8,gh[gpm]_lev9,gh[gpm]_lev10,gh[gpm]_lev11,gh[gpm]_lev12,gh[gpm]_lev13,gh[gpm]_lev14,gh[gpm]_lev15,gh[gpm]_lev16,gh[gpm]_lev17,gh[gpm]_lev18,gh[gpm]_lev19,gh[gpm]_lev20,gh[gpm]_lev21,gh[gpm]_lev22,gh[gpm]_lev23,gh[gpm]_lev24,gh[gpm]_lev25,gh[gpm]_lev26,gh[gpm]_lev27,gh[gpm]_lev28,gh[gpm]_lev29,gh[gpm]_lev30,gh[gpm]_lev31,gh[gpm]_lev32,gh[gpm]_lev33,gh[gpm]_lev34,gh[gpm]_lev35,gh[gpm]_lev36,gh[gpm]_lev37,gh[gpm]_lev38,gh[gpm]_lev39,gh[gpm]_lev40,gh[gpm]_lev41,gh[gpm]_lev42,gh[gpm]_lev43,gh[gpm]_lev44,gh[gpm]_lev45,gh[gpm]_lev46,gh[gpm]_lev47,gh[gpm]_lev48,gh[gpm]_lev49,gh[gpm]_lev50
33.109,-97.409,271.498,299.823,349.323,430.875,549.511,704.576,891.619,1105.073,1345.335,1618.468,1928.791,2279.211,2673.678,3117.44,3616.702,4177.542,4792.053,5427.929,6052.827,6655.012,7234.917,7793.847,8330.336,8843.189,9332.107,9796.58,10240.179,10667.203,11076.693,11477.218,11888.464,12320.868,12776.742,13263.441,13796.037,14387.939,15044.389,15768.693,16559.096,17375.434,18154.225,18896.246,19658.832,20477.623,21359.336,22310.898,23357.957,24541.07,25903.861,27533.898
33.109,-97.377,249.592,277.979,327.511,409.187,528.011,683.263,870.432,1084.135,1324.835,1598.655,1910.134,2262.18,2658.396,3103.253,3602.046,4161.354,4774.834,5411.898,6039.515,6644.293,7226.229,7786.472,8323.898,8837.596,9327.451,9792.986,10237.647,10665.797,11076.381,11477.968,11890.183,12323.431,12779.398,13265.035,13798.568,14393.033,15050.389,15772.662,16559.471,17374.434,18153.287,18895.152,19657.27,20475.654,21357.742,22309.211,23356.52,24540.289,25902.736,27533.242
33.109,-97.345,229.092,257.541,307.167,388.937,507.949,663.388,850.807,1064.729,1305.804,1580.218,1892.634,2245.93,2643.396,3089.221,3588.733,4148.886,4763.771,5402.742,6032.202,6638.512,7221.948,7783.534,8322.055,8836.564,9327.045,9793.111,10238.241,10666.766,11077.725,11479.655,11892.245,12325.774,12782.086,13268.223,13803.318,14398.314,15053.357,15772.193,16554.752,17367.996,18148.256,18891.59,19653.988,20471.467,21352.398,22303.117,23351.332,24536.195,25898.424,27529.742
33.109,-97.313,211.123,239.573,289.261,371.156,490.293,645.982,833.713,1047.979,1289.398,1564.249,1877.291,2231.367,2629.834,3076.659,3577.327,4139.104,4756.209,5397.21,6027.921,6635.105,7219.261,7781.565,8320.773,8835.908,9326.951,9793.424,10238.835,10667.547,11078.568,11480.468,11893.058,12326.681,12783.492,13271.379,13807.85,14400.939,15051.17,15766.193,16546.971,17359.746,18141.287,18886.527,19650.426,20468.373,21348.211,22298.055,23346.738,24531.539,25893.799,27526.367
33.109,-97.281,211.279,239.76,289.479,371.437,490.636,646.513,834.619,1049.26,1291.023,1566.062,1879.103,2233.023,2631.334,3078.346,3579.577,4142.198,4760.303,5401.585,6032.015,6638.98,7222.823,7784.69,8323.398,8838.127,9328.764,9794.955,10240.21,10668.859,11079.912,11481.843,11894.401,12328.087,12785.273,13274.504,13810.662,14400.189,15046.326,15759.787,16541.721,17355.59,18137.412,18882.965,19647.926,20466.904,21346.117,22295.523,23344.02,24527.039,25888.986,27523.211
33.109,-97.249,232.123,260.573,310.292,392.218,511.48,667.388,855.557,1070.198,1311.835,1586.624,1899.228,2252.555,2649.959,3096.034,3596.421,4158.073,4774.803,5414.117,6042.64,6648.324,7231.042,7791.597,8328.961,8842.439,9331.982,9797.236,10241.804,10670.016,11080.881,11482.937,11895.683,12329.524,12786.93,13276.441,13810.787,14396.846,15041.295,15755.506,16539.814,17355.09,18136.568,18881.402,19646.238,20465.123,21343.398,22292.805,23340.988,24521.008,25881.705,27517.773
33.109,-97.217,234.467,262.916,312.667,394.625,513.855,669.67,857.525,1071.76,1313.117,1587.718,1900.166,2253.43,2650.959,3097.346,3598.483,4160.386,4776.678,5415.835,6044.265,6650.012,7232.917,7793.315,8330.461,8843.752,9333.139,9798.205,10242.522,10670.516,11081.225,11483.28,11896.308,12330.368,12787.805,13277.16,13809.725,14393.471,15037.67,15753.162,16539.502,17355.465,18136.537,18881.309,19646.176,20464.311,21341.43,22291.305,23339.77,24516.852,25875.424,27513.18
33.109,-97.185,223.748,252.26,302.042,384.0,503.199,658.826,846.244,1060.01,1300.929,1575.405,1887.791,2240.93,2638.49,3085.253,3587.421,4151.511,4770.896,5413.148,6043.358,6649.355,7232.229,7792.847,8330.367,8844.033,9333.576,9798.58,10242.679,10670.297,11080.6,11482.374,11895.245,12329.399,12786.773,13275.848,13807.568,14390.189,15033.982,15750.225,16537.596,17353.277,18134.037,18879.746,19645.738,20463.904,21340.586,22291.742,23341.52,24516.977,25873.58,27512.43
33.109,-97.153,208.623,237.135,286.917,368.906,488.105,643.67,830.932,1044.51,1285.335,1559.937,1872.572,2225.68,2622.99,3069.534,3571.671,4136.448,4758.021,5404.335,6039.108,6648.887,7234.573,7796.909,8334.93,8848.533,9337.826,9802.455,10245.991,10672.984,11082.6,11483.624,11895.839,12329.681,12786.648,13275.566,13807.537,14389.658,15032.764,15749.131,16536.596,17351.309,18131.662,18878.34,19645.957,20465.029,21342.43,22295.867,23347.738,24523.289,25879.486,27518.898
33.109,-97.121,198.123,226.666,276.479,358.531,477.793,633.513,821.182,1035.292,1276.71,1551.749,1864.791,2218.148,2615.459,3061.94,3563.765,4128.386,4749.928,5395.648,6030.765,6643.605,7234.229,7800.722,8340.461,8854.033,9342.92,9807.174,10250.397,10676.953,11086.037,11486.343,11897.683,12330.743,12787.211,13276.316,13809.006,14391.252,15034.107,15750.193,16536.971,17350.621,18130.318,18877.09,19645.332,20464.811,21343.242,22299.367,23353.238,24530.133,25888.049,27527.992
33.109,-97.089,180.404,208.948,258.854,341.0,460.449,616.513,804.807,1019.698,1261.773,1537.374,1850.978,2205.273,2604.053,3052.096,3555.483,4120.417,4740.428,5383.96,6018.296,6632.012,7222.886,7788.722,8328.461,8842.752,9332.482,9797.455,10241.21,10668.016,11077.068,11477.062,11887.776,12320.149,12776.367,13265.973,13799.162,14381.814,15025.17,15740.912,16526.877,17339.965,18119.037,18865.121,19632.363,20450.717,21329.305,22287.055,23341.645,24520.039,25880.924,27521.836
33.108,-97.057,180.498,209.073,258.979,341.187,460.73,616.951,805.463,1020.51,1262.648,1538.312,1851.916,2206.523,2606.021,3055.003,3559.358,4124.729,4744.084,5387.023,6021.39,6633.512,7221.292,7785.128,8324.586,8839.314,9329.545,9794.924,10238.897,10665.766,11074.725,11474.468,11884.933,12317.087,12773.555,13263.129,13795.975,14378.939,15022.92,15738.693,16524.658,17338.121,18117.318,18862.809,19628.082,20443.904,21321.242,22278.711,23332.363,24511.383,25874.674,27516.617
33.108,-97.025,178.498,207.073,257.011,339.25,458.886,615.17,803.713,1018.76,1260.929,1536.624,1850.478,2205.273,2605.146,3054.94,3560.14,4126.167,4746.053,5389.867,6024.265,6634.887,7221.323,7784.909,8324.617,8839.721,9330.264,9795.799,10239.866,10666.828,11075.787,11475.437,11885.87,12318.243,12775.117,13263.879,13795.443,14378.564,15023.389,15739.818,16526.689,17341.34,18121.662,18867.371,19630.895,20443.623,21318.805,22274.617,23326.332,24504.945,25868.736,27510.898
33.108,-96.992,168.154,196.791,246.761,329.125,448.855,605.232,793.869,1009.042,1251.335,1527.28,1841.541,2196.68,2596.709,3047.034,3553.608,4121.479,4742.771,5387.117,6021.421,6631.918,7218.479,7782.378,8322.555,8838.127,9328.982,9794.768,10238.991,10666.078,11075.162,11474.905,11885.12,12317.243,12774.18,13262.004,13791.693,14374.408,15020.201,15737.631,16525.814,17342.152,18124.35,18871.215,19633.676,20443.436,21316.18,22269.68,23319.551,24497.633,25860.111,27500.836
33.108,-96.96,167.811,196.448,246.479,328.875,448.668,605.045,793.713,1008.885,1251.179,1527.093,1841.322,2196.742,2596.74,3046.409,3552.483,4120.886,4744.365,5390.148,6023.952,6634.012,7220.323,7783.847,8323.836,8839.252,9329.982,9795.611,10239.71,10666.609,11075.6,11475.28,11885.183,12316.212,12772.492,13260.098,13788.412,14370.158,15016.639,15735.131,16524.502,17342.715,18127.193,18875.84,19637.988,20445.436,21315.555,22266.086,23315.082,24493.977,25854.58,27492.211
33.108,-96.928,173.748,202.385,252.386,334.75,454.449,610.826,799.494,1014.729,1256.96,1532.718,1846.634,2201.836,2601.771,3050.565,3554.983,4122.042,4745.521,5393.242,6028.015,6636.949,7222.292,7785.19,8324.648,8839.564,9329.826,9795.049,10238.741,10665.328,11073.943,11473.374,11883.058,12313.149,12768.648,13256.754,13784.818,14365.627,15012.451,15731.787,16521.877,17341.559,18128.193,18879.121,19641.957,20448.342,21315.867,22262.68,23311.52,24493.133,25852.768,27486.242
33.136,-97.634,241.779,270.198,319.823,401.687,520.824,676.388,863.307,1075.229,1312.71,1582.562,1889.978,2238.492,2632.053,3075.628,3575.452,4138.198,4757.271,5400.648,6033.077,6641.074,7225.198,7786.847,8325.43,8840.408,9331.607,9798.611,10244.929,10674.828,11086.693,11488.312,11898.214,12326.931,12777.867,13260.785,13789.443,14375.127,15027.982,15751.537,16543.314,17365.809,18153.818,18901.434,19665.145,20480.248,21351.711,22300.961,23359.332,24546.633,25901.58,27527.555
33.136,-97.602,252.748,281.166,330.886,412.906,532.324,688.045,874.9,1086.76,1324.46,1595.187,1904.228,2254.648,2649.303,3092.065,3589.733,4150.448,4768.334,5410.96,6042.046,6647.824,7229.698,7789.815,8327.398,8841.596,9332.139,9798.393,10243.335,10670.766,11079.412,11477.999,11886.433,12315.306,12766.992,13250.504,13779.568,14366.158,15019.389,15742.412,16533.658,17355.59,18142.787,18889.809,19653.582,20468.873,21340.898,22291.273,23348.832,24533.883,25888.08,27515.023
33.136,-97.57,257.842,286.323,336.011,417.968,537.105,692.326,878.525,1089.698,1327.023,1597.905,1907.603,2258.93,2654.428,3097.909,3596.015,4157.198,4774.834,5415.804,6045.265,6650.074,7231.511,7791.034,8327.68,8840.689,9329.639,9793.611,10235.929,10661.109,11068.568,11467.437,11877.62,12308.774,12762.273,13246.785,13776.443,14363.564,15016.482,15738.443,16529.002,17350.84,18137.506,18883.246,19646.551,20461.873,21334.867,22286.367,23343.113,24526.664,25880.486,27508.492
33.136,-97.538,282.623,311.073,360.761,442.593,561.543,716.67,902.807,1114.042,1351.367,1622.187,1931.384,2281.273,2675.084,3117.315,3614.358,4173.917,4788.928,5427.429,6055.421,6659.418,7239.823,7797.565,8332.086,8842.814,9329.264,9790.861,10231.397,10655.703,11062.975,11461.655,11872.12,12305.149,12760.867,13247.254,13778.475,14366.064,15018.264,15739.006,16529.033,17351.184,18137.443,18882.027,19644.551,20459.686,21333.492,22285.492,23341.176,24524.414,25879.143,27507.93
33.136,-97.506,294.186,322.635,372.292,454.093,573.043,728.138,914.463,1126.292,1364.742,1636.687,1946.541,2295.93,2688.553,3129.69,3625.702,4184.261,4798.803,5437.492,6065.515,6669.262,7249.042,7805.534,8338.398,8847.564,9332.67,9793.361,10233.429,10657.422,11064.381,11462.53,11872.276,12305.181,12761.93,13250.316,13783.256,14370.971,15022.17,15742.1,16532.127,17353.996,18139.568,18883.559,19645.395,20460.404,21335.148,22287.023,23340.77,24524.164,25881.08,27510.492
33.136,-97.473,282.936,311.354,361.011,442.781,561.699,716.951,903.994,1117.292,1357.679,1631.062,1941.353,2290.805,2683.615,3125.19,3621.733,4180.667,4796.303,5436.71,6066.046,6670.762,7251.698,7808.94,8341.648,8850.346,9335.17,9795.893,10236.054,10660.016,11066.662,11464.718,11874.526,12307.181,12764.93,13254.691,13787.818,14375.283,15025.951,15746.568,16537.408,17358.215,18142.381,18886.059,19647.613,20463.029,21339.242,22290.836,23341.863,24524.758,25884.236,27514.367
33.136,-97.441,259.998,288.416,338.042,419.75,538.668,694.138,881.713,1095.698,1336.648,1610.655,1921.884,2272.586,2666.678,3109.346,3606.858,4166.479,4782.709,5423.898,6053.983,6659.418,7241.604,7801.003,8335.805,8845.939,9331.982,9793.705,10234.71,10659.266,11066.443,11465.093,11875.308,12307.774,12765.867,13256.223,13789.318,14377.127,15028.639,15750.975,16542.908,17362.277,18144.35,18887.246,19648.77,20465.186,21343.336,22294.93,23343.363,24524.945,25886.205,27517.211
33.136,-97.409,249.061,277.448,327.011,408.656,527.449,682.732,870.025,1083.823,1324.742,1598.843,1910.384,2261.93,2657.709,3102.909,3603.515,4165.729,4781.834,5420.429,6048.827,6653.824,7236.011,7796.44,8333.211,8845.346,9333.139,9796.424,10238.804,10664.672,11073.068,11472.78,11883.558,12315.899,12773.055,13262.973,13796.725,14385.908,15039.201,15762.631,16554.471,17372.715,18152.756,18894.371,19655.645,20472.842,21352.961,22304.773,23351.645,24532.32,25894.236,27525.867
33.136,-97.377,247.248,275.635,325.198,406.875,525.699,680.982,868.15,1081.792,1322.617,1596.78,1908.697,2260.961,2657.303,3102.409,3601.671,4161.323,4775.021,5412.46,6040.89,6646.137,7228.323,7788.94,8326.586,8840.064,9329.264,9793.924,10237.679,10664.859,11074.506,11475.249,11886.776,12319.493,12775.805,13263.973,13797.443,14388.033,15043.201,15766.412,16556.189,17373.34,18152.537,18893.59,19654.52,20471.811,21352.961,22304.617,23351.176,24532.32,25894.049,27526.117
33.136,-97.345,225.436,253.854,303.511,385.281,504.293,659.763,847.119,1060.917,1301.929,1576.562,1889.416,2243.023,2640.74,3086.753,3586.39,4146.886,4762.053,5400.992,6030.733,6637.637,7221.354,7783.222,8322.023,8836.721,9327.107,9792.861,10237.585,10665.672,11076.1,11477.468,11889.433,12322.556,12778.773,13265.098,13798.068,14390.377,15046.764,15769.225,16555.783,17371.027,18150.381,18892.34,19654.082,20471.529,21352.648,22303.367,23350.082,24532.258,25893.674,27526.242
33.136,-97.313,221.529,249.979,299.667,381.531,500.605,656.17,843.744,1057.729,1298.898,1573.655,1886.791,2240.805,2638.803,3084.909,3584.608,4145.542,4761.678,5401.023,6030.358,6637.074,7221.042,7783.128,8322.086,8836.908,9327.42,9793.299,10238.085,10666.203,11076.631,11477.999,11890.026,12323.337,12779.711,13265.566,13799.35,14392.971,15048.482,15769.318,16553.346,17366.465,18145.725,18888.777,19652.238,20470.998,21351.867,22301.367,23347.801,24530.133,25891.174,27524.492
33.136,-97.281,220.123,248.604,298.292,380.218,499.386,655.107,842.963,1057.323,1298.867,1573.937,1887.291,2241.555,2639.646,3085.753,3585.577,4146.854,4763.678,5403.367,6032.265,6638.605,7222.542,7784.597,8323.461,8838.158,9328.576,9794.393,10239.179,10667.328,11077.881,11479.405,11891.526,12324.868,12781.523,13268.035,13803.006,14396.314,15048.889,15767.506,16550.783,17363.309,18142.037,18885.059,19649.676,20469.873,21350.398,22298.992,23345.051,24526.164,25886.611,27520.68
33.136,-97.249,234.529,262.979,312.698,394.593,513.793,669.638,857.619,1072.167,1313.773,1588.718,1901.822,2255.711,2653.271,3098.69,3597.858,4158.261,4773.959,5412.429,6039.858,6644.824,7227.636,7788.503,8326.398,8840.314,9330.17,9795.674,10240.335,10668.578,11079.318,11481.187,11893.745,12327.368,12784.305,13271.473,13806.35,14397.658,15047.232,15764.256,16548.189,17361.652,18140.506,18883.277,19648.238,20468.873,21348.711,22297.367,23343.738,24522.883,25882.236,27517.148
33.136,-97.217,230.936,259.416,309.167,391.125,510.418,666.295,854.213,1068.51,1309.96,1584.874,1897.884,2251.805,2649.709,3095.846,3596.233,4157.573,4773.646,5412.398,6040.046,6645.137,7227.729,7788.253,8325.961,8839.877,9329.795,9795.33,10240.022,10668.266,11079.1,11481.124,11893.995,12328.056,12785.273,13272.66,13806.475,14395.408,15042.92,15759.131,16544.127,17358.777,18138.35,18881.84,19647.27,20467.498,21346.492,22296.367,23344.363,24521.789,25879.736,27515.961
33.136,-97.185,212.654,241.166,290.948,373.0,492.324,648.076,835.557,1049.26,1290.304,1565.187,1878.291,2232.398,2630.928,3078.378,3580.858,4145.198,4765.115,5407.898,6038.171,6644.137,7227.229,7788.565,8327.023,8841.439,9331.576,9797.018,10241.335,10669.047,11079.318,11480.874,11893.526,12327.743,12785.023,13272.535,13805.787,14393.221,15039.295,15754.975,16540.908,17356.027,18135.943,18880.652,19647.082,20466.936,21345.273,22297.086,23347.77,24524.633,25881.486,27519.336
33.136,-97.153,204.373,232.885,282.698,364.718,484.011,639.67,826.9,1040.198,1280.742,1555.187,1867.978,2221.648,2619.834,3067.284,3570.14,4135.698,4757.584,5402.929,6036.233,6644.699,7229.136,7790.909,8329.43,8843.721,9333.482,9798.299,10241.866,10668.734,11078.162,11478.937,11890.901,12324.712,12781.711,13269.473,13803.256,14390.158,15034.982,15750.475,16536.939,17351.559,18131.037,18876.434,19643.895,20463.561,21341.492,22295.336,23348.707,24526.258,25883.08,27522.461
33.136,-97.121,187.904,216.448,266.292,348.375,467.761,623.545,811.119,1025.104,1266.46,1541.655,1855.009,2208.961,2607.334,3055.065,3558.14,4123.948,4746.803,5393.773,6029.108,6640.043,7226.417,7788.909,8327.773,8842.314,9332.014,9796.705,10240.21,10666.922,11076.037,11476.312,11887.526,12320.493,12776.898,13265.379,13800.225,14386.814,15031.232,15747.006,16533.564,17347.277,18125.881,18870.965,19638.457,20457.373,21334.773,22290.086,23345.02,24523.852,25882.299,27522.992
33.135,-97.089,195.467,224.041,273.886,355.968,475.355,631.357,819.525,1034.385,1276.429,1551.874,1865.041,2218.836,2617.178,3064.878,3567.577,4132.011,4752.959,5398.367,6032.546,6642.262,7227.198,7788.878,8327.367,8841.377,9330.701,9795.299,10238.772,10665.391,11074.256,11474.155,11884.776,12316.993,12773.086,13262.535,13797.6,14383.689,15028.67,15745.037,16531.596,17344.934,18123.162,18867.621,19633.957,20451.154,21327.461,22282.898,23337.457,24516.977,25878.111,27520.18
33.135,-97.056,193.311,221.854,271.729,353.875,473.355,629.576,818.182,1033.417,1275.71,1551.312,1864.697,2218.992,2618.084,3066.628,3570.202,4134.729,4754.334,5397.992,6031.077,6639.793,7224.354,7786.628,8325.43,8839.564,9329.264,9794.268,10238.022,10664.734,11073.506,11473.155,11883.558,12315.649,12771.961,13261.691,13795.912,14381.377,15027.295,15744.256,16531.096,17344.996,18123.881,18868.34,19633.051,20447.904,21322.648,22277.023,23329.457,24508.195,25871.424,27514.617
33.135,-97.024,174.248,202.823,252.729,334.968,454.605,610.982,799.838,1015.385,1258.023,1534.093,1848.134,2203.305,2603.646,3053.69,3559.046,4125.229,4745.428,5388.992,6022.046,6631.355,7217.417,7781.19,8320.93,8835.908,9326.42,9792.143,10236.46,10663.516,11072.506,11472.124,11882.526,12314.899,12771.711,13260.691,13793.287,14378.502,15025.17,15742.568,16530.189,17345.309,18125.662,18871.027,19634.488,20446.842,21319.93,22272.867,23322.457,24499.227,25862.643,27506.18
33.135,-96.992,175.311,203.885,253.823,336.093,455.793,612.201,800.994,1016.51,1259.117,1535.155,1849.197,2204.211,2604.396,3054.565,3560.233,4126.792,4746.74,5389.492,6022.046,6631.355,7217.511,7781.159,8320.867,8835.908,9326.451,9792.205,10236.522,10663.703,11072.787,11472.499,11882.62,12314.712,12771.617,13259.598,13790.193,14375.002,15022.17,15740.006,16528.846,17345.59,18127.787,18874.621,19637.426,20447.404,21318.898,22270.336,23317.645,24492.508,25854.455,27496.773
33.135,-96.96,170.029,198.666,248.667,331.031,450.824,607.232,795.963,1011.385,1253.992,1530.03,1844.134,2199.148,2599.178,3049.253,3555.233,4122.729,4744.271,5388.335,6021.671,6631.668,7217.979,7781.597,8321.555,8836.814,9327.482,9793.299,10237.679,10664.859,11074.068,11473.874,11883.745,12314.712,12770.961,13258.629,13787.725,14371.502,15018.951,15737.6,16527.814,17346.309,18130.412,18878.902,19641.645,20449.717,21319.586,22269.367,23315.582,24490.352,25850.393,27489.93
33.135,-96.928,176.592,205.229,255.261,337.656,457.418,613.857,802.65,1018.073,1260.492,1536.312,1850.134,2204.867,2604.209,3053.128,3557.921,4124.604,4746.49,5391.929,6025.858,6635.355,7221.042,7784.034,8323.555,8838.439,9328.701,9794.08,10238.116,10665.016,11073.943,11473.562,11883.339,12313.431,12768.68,13256.535,13785.256,14367.689,15015.42,15735.162,16526.283,17346.184,18132.006,18882.246,19645.488,20452.623,21320.961,22268.367,23314.551,24491.852,25851.08,27486.773
33.163,-97.634,254.436,282.823,332.448,414.281,533.418,689.076,876.213,1088.604,1326.648,1596.968,1904.572,2252.867,2646.115,3089.378,3588.983,4151.636,4770.459,5412.679,6043.202,6649.418,7232.792,7794.878,8334.43,8850.408,9342.232,9809.299,10254.991,10683.391,11093.162,11492.687,11901.245,12329.774,12780.711,13262.035,13789.1,14374.752,15028.17,15752.443,16544.564,17366.777,18153.787,18900.871,19665.613,20482.279,21353.961,22301.117,23357.738,24545.758,25902.518,27530.242
33.163,-97.602,266.967,295.385,345.073,427.031,546.449,702.357,889.494,1101.667,1339.585,1610.124,1918.384,2267.523,2661.303,3104.159,3602.233,4163.542,4781.834,5423.835,6053.608,6658.355,7239.917,7799.94,8337.273,8850.846,9340.326,9804.986,10248.116,10673.828,11081.256,11479.155,11887.339,12316.087,12767.68,13250.379,13778.662,14365.564,15019.232,15742.818,16534.814,17356.59,18142.787,18889.34,19653.957,20470.529,21341.961,22290.18,23347.457,24533.945,25889.549,27517.867
33.163,-97.57,274.529,302.948,352.667,434.593,553.761,709.076,895.369,1106.479,1343.398,1613.405,1922.009,2272.117,2666.615,3109.065,3606.546,4167.511,4785.146,5426.523,6055.983,6660.387,7241.042,7799.597,8335.273,8847.033,9334.545,9797.174,10238.46,10662.922,11070.006,11468.468,11877.839,12308.056,12760.961,13244.816,13774.131,14361.596,15014.701,15737.1,16528.439,17350.277,18136.6,18882.465,19646.238,20462.154,21333.898,22283.711,23341.395,24526.508,25881.143,27510.18
33.163,-97.538,299.186,327.635,377.292,459.093,577.98,732.982,918.932,1129.76,1366.398,1636.28,1944.791,2294.367,2687.428,3128.284,3624.765,4184.354,4799.365,5438.085,6065.89,6669.105,7248.229,7804.659,8338.117,8847.908,9333.701,9794.955,10235.366,10659.547,11066.756,11465.468,11875.62,12307.899,12762.805,13248.066,13778.662,14366.502,15018.732,15739.787,16530.471,17352.902,18139.787,18884.871,19647.426,20462.342,21334.555,22285.555,23342.926,24527.227,25882.018,27511.68
33.163,-97.506,283.779,312.229,361.886,443.687,562.636,717.763,904.057,1115.573,1353.398,1624.655,1934.322,2284.742,2678.646,3120.19,3616.233,4175.323,4790.959,5430.773,6059.983,6664.793,7245.354,7802.472,8335.836,8845.471,9331.326,9792.924,10233.772,10658.359,11065.756,11464.187,11874.058,12307.024,12763.273,13250.473,13782.818,14370.814,15021.982,15742.131,16532.439,17355.027,18142.068,18886.715,19648.426,20462.686,21335.398,22286.711,23342.488,24526.195,25882.424,27512.773
33.163,-97.473,268.686,297.135,346.761,428.5,547.386,702.576,889.369,1102.104,1341.898,1615.28,1926.166,2276.773,2670.928,3113.628,3611.015,4170.979,4787.24,5427.273,6056.64,6662.168,7243.917,7801.909,8335.273,8844.658,9330.451,9792.143,10233.241,10657.953,11065.193,11463.468,11873.464,12306.649,12763.867,13252.66,13786.006,14373.877,15024.295,15744.537,16535.252,17357.121,18143.225,18887.715,19649.27,20463.561,21337.273,22288.523,23341.426,24523.852,25882.205,27513.398
33.163,-97.441,268.092,296.51,346.104,427.812,546.668,702.013,889.338,1103.104,1343.929,1617.999,1929.322,2280.305,2674.709,3117.44,3614.702,4174.073,4788.959,5427.804,6056.327,6661.293,7243.261,7801.659,8334.93,8843.814,9329.17,9790.611,10231.522,10656.047,11063.131,11461.687,11872.245,12305.618,12764.148,13254.004,13787.006,14374.596,15025.045,15746.287,16537.908,17358.684,18143.006,18886.902,19648.488,20463.436,21338.898,22290.43,23340.332,24520.852,25880.83,27512.992
33.163,-97.409,264.404,292.791,342.386,424.031,542.855,698.138,885.4,1099.104,1339.992,1614.249,1925.978,2277.648,2672.615,3115.284,3612.046,4170.542,4784.428,5422.585,6050.89,6655.762,7238.042,7797.565,8332.148,8841.908,9327.857,9789.799,10231.147,10656.109,11063.662,11462.78,11873.526,12306.493,12765.148,13255.691,13788.912,14376.814,15028.295,15750.662,16542.658,17362.527,18144.818,18887.559,19648.832,20464.529,21342.117,22294.242,23342.301,24521.352,25882.08,27514.992
33.163,-97.377,241.436,269.854,319.479,401.187,520.074,675.42,862.65,1076.229,1317.023,1591.437,1903.884,2256.648,2652.959,3097.034,3594.983,4154.448,4769.303,5408.492,6038.327,6644.73,7228.136,7789.472,8326.555,8838.658,9326.514,9790.111,10232.866,10659.109,11067.818,11467.749,11878.745,12311.337,12768.867,13259.066,13792.787,14381.221,15034.326,15757.287,16548.283,17367.34,18148.35,18890.246,19651.332,20467.623,21346.93,22299.211,23346.52,24525.602,25886.299,27519.555
33.163,-97.345,225.529,253.979,303.636,385.468,504.48,659.982,847.307,1060.948,1301.804,1576.218,1888.947,2242.555,2639.959,3085.284,3584.202,4144.479,4760.209,5399.867,6030.296,6637.73,7222.011,7784.284,8322.805,8836.627,9325.982,9790.799,10234.679,10661.891,11071.506,11472.124,11883.495,12316.212,12772.992,13261.879,13794.881,14383.971,15039.232,15762.631,16551.471,17368.902,18148.975,18890.84,19652.52,20469.717,21350.117,22301.648,23348.582,24528.539,25888.768,27522.18
33.163,-97.313,235.279,263.729,313.417,395.218,514.261,669.763,857.15,1070.823,1311.648,1585.874,1898.353,2251.68,2648.865,3094.034,3592.452,4151.886,4766.709,5404.929,6033.421,6639.668,7223.417,7785.253,8323.617,8837.439,9326.857,9791.674,10235.554,10662.859,11072.631,11473.468,11885.026,12317.931,12774.492,13261.504,13793.506,14384.252,15041.451,15765.1,16551.971,17367.246,18146.068,18887.652,19650.395,20469.061,21350.18,22300.492,23346.926,24527.602,25887.236,27520.68
33.163,-97.281,230.373,258.823,308.511,390.375,509.48,665.076,852.557,1066.385,1307.335,1581.78,1894.572,2248.336,2645.99,3091.721,3590.858,4150.792,4766.021,5404.335,6032.14,6637.855,7221.729,7783.815,8322.461,8836.596,9326.295,9791.424,10235.679,10663.422,11073.631,11474.874,11886.808,12319.899,12776.461,13262.004,13793.756,14386.314,15043.295,15766.037,16551.877,17365.965,18143.725,18884.59,19648.02,20468.186,21349.523,22298.805,23344.957,24525.883,25885.143,27518.398
33.163,-97.249,236.779,265.229,314.886,396.75,515.886,671.482,858.932,1072.698,1313.585,1588.03,1900.759,2254.461,2651.959,3097.378,3596.452,4156.386,4771.24,5409.085,6036.077,6640.73,7223.667,7784.972,8323.086,8836.971,9326.701,9792.111,10236.772,10664.953,11075.662,11477.437,11889.901,12323.462,12780.273,13265.16,13797.068,14390.064,15044.951,15765.85,16551.377,17365.465,18143.131,18883.746,19647.707,20468.686,21349.711,22298.867,23345.863,24526.727,25885.736,27518.93
33.163,-97.217,216.529,245.01,294.761,376.718,495.98,651.701,839.244,1052.948,1293.804,1568.405,1881.447,2235.742,2634.24,3081.096,3582.296,4144.604,4761.865,5401.992,6030.921,6637.012,7220.698,7782.534,8321.273,8835.877,9326.357,9792.299,10237.21,10665.453,11076.162,11477.968,11890.589,12324.556,12781.742,13266.691,13798.787,14391.314,15043.982,15762.85,16548.096,17362.496,18140.631,18881.871,19646.301,20467.061,21347.117,22297.336,23346.488,24527.039,25885.736,27519.867
